step,Episode_Metrics/onefoot/best_dwell,Episode_Metrics/onefoot/capture_error,Episode_Metrics/onefoot/clearance,Episode_Metrics/onefoot/com_offset,Episode_Metrics/onefoot/com_speed,Episode_Metrics/onefoot/cross_track,Episode_Metrics/onefoot/distance,Episode_Metrics/onefoot/dwell,Episode_Metrics/onefoot/head_speed,Episode_Metrics/onefoot/heading_error,Episode_Metrics/onefoot/injected_speed,Episode_Metrics/onefoot/lateral,Episode_Metrics/onefoot/left_contact,Episode_Metrics/onefoot/left_force,Episode_Metrics/onefoot/left_load,Episode_Metrics/onefoot/phase,Episode_Metrics/onefoot/right_contact,Episode_Metrics/onefoot/right_force,Episode_Metrics/onefoot/single_support,Episode_Metrics/onefoot/speed,Episode_Metrics/onefoot/success,Episode_Metrics/onefoot/success_050,Episode_Metrics/onefoot/success_100,Episode_Metrics/onefoot/success_200,Episode_Metrics/onefoot/support_cop_y_offset,Episode_Metrics/onefoot/support_yaw,Episode_Metrics/onefoot/upright,Episode_Metrics/onefoot/waist_axis_alignment,Episode_Metrics/onefoot/waist_axis_error,Episode_Metrics/onefoot/waist_capture_error,Episode_Metrics/onefoot/waist_foreaft_capture,Episode_Metrics/onefoot/waist_foreaft_error,Episode_Metrics/onefoot/waist_front_load,Episode_Metrics/onefoot/waist_pelvis_offset,Episode_Metrics/onefoot/waist_pitch_deg,Episode_Metrics/onefoot/waist_roll_deg,Episode_Metrics/onefoot/waist_roll_error_deg,Episode_Metrics/onefoot/waist_roll_match,Episode_Metrics/onefoot/waist_roll_speed,Episode_Metrics/onefoot/waist_target_roll_deg,Episode_Reward/action_over_limit,Episode_Reward/curriculum_accelerate,Episode_Reward/curriculum_alignment,Episode_Reward/curriculum_continuous,Episode_Reward/curriculum_hold,Episode_Reward/curriculum_steering,Episode_Reward/curriculum_transfer,Episode_Reward/dynamic_action_rate,Episode_Reward/failure,Episode_Reward/foreaft_balance,Episode_Reward/joint_torques_l2,Episode_Reward/self_collisions,Episode_Reward/waist_support,Episode_Termination/body_ground,Episode_Termination/fell_over,Episode_Termination/nan_state,Episode_Termination/out_of_terrain_bounds,Episode_Termination/replanted_swing,Episode_Termination/stalled_transfer,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
16508,0.959843,0.0200005,0.044855,0.0132731,0.121983,0.00886722,0.204685,0.336098,4.01365,0.0654424,0.300326,0.072649,0.878203,6.95174,0.986075,1,0.00697883,0.114496,0.707149,0.142525,0.610166,0.983281,0.610166,0,-0.00436355,0.0315321,0.916342,0.838475,0.0109041,0.0187624,0.00139128,0.00165989,0.561064,0.0132529,-11.3196,-14.0263,10.831,0.711076,0.816034,-16.0535,-0.0173623,0,-0.000679019,1.49181,2.36607,0,0,-0.00361266,-0.983891,-0.163657,-0.000388983,-0.0176857,0.377294,5.25,14.9167,0,0,28.4583,12.5833,1,-17.0304,1.5e-05,-5.97681e-05,0.102794,1.51101,0.0868561,61522,0.102779,73.21,5.77905
16509,0.955997,0.0205448,0.0428399,0.0136982,0.119925,0.00865307,0.203057,0.331026,3.96014,0.0630877,0.299811,0.0728466,0.878064,6.94546,0.984601,1,0.00771087,0.12626,0.701295,0.14003,0.600974,0.989619,0.600974,0,-0.004279,0.0315887,0.919267,0.837986,0.011044,0.0191067,0.00132076,0.00169157,0.560942,0.0135088,-11.4256,-13.0786,10.7229,0.711306,0.827128,-16.6418,-0.0173457,0,-0.000639916,1.47555,2.33968,0,0,-0.00362718,-0.985992,-0.163342,-0.000392489,-0.018467,0.373005,5.66667,12.9583,0,0,31.5,12.25,0.958333,-17.0413,2.25e-05,0.00221576,0.104383,1.52608,0.091047,60789,0.10274,71.64,6.09528
16510,0.96449,0.0202141,0.0435988,0.0134547,0.12156,0.00872764,0.204329,0.337563,3.96967,0.0634583,0.299893,0.0725651,0.878244,6.94717,0.985287,1,0.00723057,0.117916,0.706665,0.141986,0.611027,0.991919,0.611027,0,-0.00433521,0.0310842,0.918108,0.839181,0.01094,0.0188609,0.00147922,0.00175507,0.562445,0.013338,-11.3092,-13.5427,10.7609,0.712727,0.825307,-16.3334,-0.0172736,0,-0.000643994,1.49771,2.37697,0,0,-0.00361272,-0.979213,-0.161173,-0.000388137,-0.018679,0.378899,6.83333,14.4167,0,0,30.375,13.3333,1.33333,-17.0402,1.5e-05,0.0011549,0.107585,1.52309,0.0872872,61043,0.102725,71.84,5.67361
16511,0.95852,0.0203628,0.0437013,0.0135694,0.120042,0.00874916,0.203318,0.332697,3.94239,0.063323,0.299681,0.0728709,0.878565,6.94312,0.985222,1,0.00745069,0.124775,0.701234,0.140107,0.609906,0.990806,0.609906,0,-0.00433789,0.0307937,0.917681,0.839437,0.0109573,0.0189907,0.0014394,0.00178002,0.5632,0.0133905,-11.3994,-13.4515,10.7418,0.713341,0.826111,-16.4227,-0.0171495,0,-0.00059722,1.48384,2.35942,0,0,-0.0036035,-0.9779,-0.162893,-0.000388702,-0.0170263,0.376645,5.125,13.4583,0,0,30,12.0833,1.25,-17.0395,1e-05,0.00303935,0.10705,1.5146,0.0898931,61267,0.10272,73.47,6.06547
16512,0.959775,0.0202053,0.0436552,0.0134676,0.119907,0.00856224,0.203365,0.332189,3.96009,0.0618762,0.300061,0.0720031,0.877701,6.94614,0.984995,1,0.00745299,0.124467,0.699765,0.139908,0.610426,0.986105,0.610426,0,-0.00431487,0.0312716,0.918555,0.840798,0.0108327,0.0188215,0.00145927,0.00179739,0.562624,0.0132717,-11.3703,-13.3362,10.6937,0.712222,0.824252,-16.4802,-0.0172447,0,-0.000607802,1.48669,2.35959,0,0,-0.00361277,-0.977887,-0.164255,-0.000390244,-0.0171097,0.376239,5.45833,13.4167,0,0,31.25,12.9167,1.33333,-17.0414,1.5e-05,-0.00021776,0.103509,1.5088,0.0964851,61237,0.102716,75.31,6.18532
16513,0.951513,0.0204377,0.0434098,0.0135963,0.120657,0.00880767,0.203729,0.329327,3.96232,0.063705,0.30011,0.0735091,0.877156,6.94113,0.985248,1,0.00759081,0.125914,0.700574,0.140777,0.592772,0.984863,0.592772,0,-0.00430266,0.0312671,0.918227,0.836481,0.0110869,0.0191062,0.00154064,0.00182911,0.563313,0.0134326,-11.3332,-13.3262,10.9087,0.707953,0.832008,-16.3847,-0.0175829,0,-0.00056889,1.47016,2.32673,0,0,-0.0036248,-0.983486,-0.161933,-0.000390746,-0.0184665,0.370625,5.29167,14.125,0,0,30.9583,11.3333,1.08333,-17.0351,2.25e-05,0.000978926,0.104667,1.50158,0.0888429,61810,0.102696,74.22,5.99977
16514,0.959106,0.0199587,0.0430665,0.0133101,0.119837,0.00854924,0.204085,0.331968,3.93041,0.0632561,0.300092,0.0719073,0.876958,6.95527,0.985039,1,0.00731773,0.122793,0.700421,0.139981,0.63023,0.983968,0.63023,0,-0.00432925,0.0313941,0.918139,0.842897,0.0107253,0.0185631,0.00139608,0.00173854,0.561266,0.0132202,-11.5108,-13.4568,10.5338,0.718456,0.809886,-16.434,-0.0171844,0,-0.000686923,1.49043,2.38155,0,0,-0.00363502,-0.979976,-0.165261,-0.000393155,-0.0164902,0.380596,5.29167,12.6667,0,0,30.0833,13.0417,1.54167,-17.0242,1e-05,0.00649929,0.106703,1.50956,0.088969,61496,0.102691,74.96,6.07992
16515,0.965062,0.0203796,0.0431416,0.0135655,0.119816,0.00876138,0.202659,0.335662,3.96166,0.0642756,0.299808,0.0732221,0.877752,6.9468,0.985307,1,0.00738635,0.119882,0.702617,0.140001,0.62197,0.991023,0.62197,0,-0.00432042,0.0311666,0.917741,0.837189,0.0110793,0.0190173,0.00130027,0.00165832,0.561653,0.013502,-11.4528,-13.4285,10.7765,0.712469,0.822756,-16.423,-0.0172871,0,-0.000636271,1.48983,2.36136,0,0,-0.00361901,-0.982339,-0.162209,-0.00039024,-0.016871,0.376407,5.79167,13.8333,0,0,30.75,13.75,1.29167,-17.0356,1.5e-05,-0.00070631,0.10182,1.51939,0.0854123,61256,0.102663,71.5,5.99194
16516,0.961935,0.020331,0.0426458,0.013543,0.119691,0.00870854,0.203822,0.332399,3.95823,0.0637163,0.300342,0.0726957,0.877688,6.94819,0.985447,1,0.00738488,0.123343,0.698998,0.139602,0.622824,0.990008,0.622824,0,-0.00429775,0.0320876,0.918413,0.838385,0.0110105,0.0189657,0.0014219,0.00177399,0.562705,0.0134838,-11.4075,-13.3745,10.6785,0.714457,0.825154,-16.4594,-0.0170817,0,-0.000694665,1.49309,2.38118,0,0,-0.00363461,-0.985026,-0.165941,-0.000393409,-0.0163593,0.380133,4.95833,14.1667,0,0,31.125,12.5833,1,-17.0423,1e-05,-0.000643576,0.108244,1.51364,0.0864437,61436,0.102681,75.53,6.12033
16517,0.962329,0.0200475,0.0434706,0.013346,0.120473,0.0086277,0.203725,0.334001,3.94261,0.0632544,0.30022,0.0718798,0.880073,6.95115,0.985402,1,0.00726405,0.121023,0.703337,0.140542,0.621235,0.989418,0.621235,0,-0.00433612,0.030861,0.917928,0.840339,0.0108257,0.0187043,0.0014782,0.00177061,0.561653,0.0132251,-11.3816,-13.5839,10.6624,0.713625,0.819589,-16.3424,-0.017188,0,-0.000605837,1.48671,2.35641,0,0,-0.00362456,-0.979283,-0.16291,-0.000389388,-0.0170881,0.375543,4.58333,13.8333,0,0,29.9167,12.3333,1.16667,-17.0438,1.5e-05,-0.000742788,0.106834,1.47784,0.0901034,62696,0.102684,76.07,6.24964
16518,0.956791,0.0202726,0.0432384,0.0134972,0.120581,0.00858427,0.202664,0.332491,3.98611,0.0626703,0.300043,0.0721171,0.878702,6.95038,0.985325,1,0.00757529,0.123446,0.70459,0.140611,0.607459,0.991755,0.607459,0,-0.00429465,0.0310943,0.918502,0.838521,0.0109392,0.0189141,0.00129595,0.00162603,0.56063,0.0133871,-11.3506,-13.3582,10.7324,0.71181,0.825949,-16.4834,-0.0174047,0,-0.000627083,1.47706,2.33617,0,0,-0.00361925,-0.984803,-0.162935,-0.000392505,-0.0178164,0.372183,4.95833,13.5833,0,0,31.625,12.375,0.916667,-17.0388,2.25e-05,-3.14743e-05,0.102724,1.47485,0.084775,63030,0.102702,74.42,6.18122
16519,0.96489,0.0199418,0.043633,0.0132969,0.120666,0.00858672,0.205057,0.335085,3.94848,0.0637008,0.300805,0.0716129,0.878879,6.95573,0.985441,1,0.00722825,0.118937,0.702838,0.140799,0.626962,0.991862,0.626962,0,-0.00432422,0.0320552,0.91826,0.841517,0.0107894,0.0185609,0.0015111,0.00181181,0.562877,0.0132664,-11.3631,-13.582,10.5638,0.718038,0.811638,-16.3617,-0.0172246,0,-0.000766184,1.4982,2.39505,0,0,-0.00362269,-0.980312,-0.166143,-0.000391136,-0.0162729,0.382647,5.5,12.8333,0,0,30.1667,13.4583,1.16667,-17.018,1.5e-05,0.0012898,0.104138,1.51502,0.0838826,61482,0.102752,74.08,6.03609
16520,0.956141,0.0202887,0.0429567,0.0135261,0.119476,0.00857959,0.203438,0.329019,3.94995,0.0629235,0.300103,0.0723401,0.877351,6.93996,0.984916,1,0.00762041,0.124908,0.699064,0.13946,0.603198,0.985795,0.603198,0,-0.00429739,0.0316843,0.918239,0.83919,0.0109294,0.0188883,0.00144942,0.00177876,0.562006,0.013395,-11.4448,-13.3455,10.714,0.712909,0.82524,-16.5077,-0.0175163,0,-0.000622179,1.47796,2.35074,0,0,-0.00362911,-0.977997,-0.165616,-0.000393236,-0.0169286,0.375178,5,12.7917,0,0,30.3333,11.3333,1.25,-17.0173,1e-05,0.00288308,0.104374,1.49375,0.0830777,62342,0.102736,74.21,5.75343
16521,0.963772,0.020092,0.0435833,0.0133969,0.119817,0.00862789,0.203916,0.334076,3.95276,0.0629318,0.300317,0.0719641,0.877174,6.9511,0.985437,1,0.00736752,0.124529,0.700809,0.139935,0.612341,0.985841,0.612341,0,-0.00432853,0.0311047,0.917658,0.840695,0.0108292,0.0187247,0.00148053,0.00179882,0.563033,0.0132761,-11.348,-13.6139,10.6754,0.715826,0.825636,-16.3513,-0.0172991,0,-0.000553604,1.49186,2.3755,0,0,-0.00362437,-0.981806,-0.165504,-0.000392162,-0.015787,0.379188,5.95833,14.5833,0,0,31.9167,12.5833,1.125,-17.029,1.5e-05,-0.0017252,0.108985,1.50647,0.0877388,61663,0.102722,74.8,6.07806
16522,0.959872,0.0201369,0.0435391,0.0134033,0.120765,0.00866112,0.204197,0.334002,3.96254,0.0634812,0.300205,0.072578,0.87661,6.95059,0.984978,1,0.00751344,0.123043,0.705166,0.141066,0.592677,0.98594,0.592677,0,-0.00432603,0.0318473,0.918129,0.840443,0.0108743,0.0187771,0.00149323,0.00181618,0.562624,0.0133302,-11.2925,-13.5378,10.6934,0.715334,0.818246,-16.3623,-0.017214,0,-0.000745163,1.48569,2.36681,0,0,-0.00361195,-0.977333,-0.167794,-0.000390633,-0.0169332,0.377622,4.875,13.2083,0,0,30.5833,11.9167,1.29167,-17.0433,2.25e-05,0.000609485,0.112364,1.50216,0.0832362,62006,0.102731,73.27,6.20143
16523,0.958956,0.0199753,0.0440303,0.0132902,0.120513,0.0087139,0.203656,0.332275,3.96488,0.0644352,0.300027,0.072191,0.879082,6.94903,0.985437,1,0.00720638,0.117413,0.703027,0.140703,0.605873,0.985109,0.605873,0,-0.00434368,0.0316281,0.916963,0.839538,0.0108295,0.0186888,0.00138018,0.00168013,0.560616,0.0132228,-11.4165,-13.7679,10.7362,0.713468,0.819192,-16.2266,-0.0175178,0,-0.000504428,1.48334,2.35836,0,0,-0.00361194,-0.977777,-0.16136,-0.000390771,-0.0171173,0.376603,4.83333,14.5417,0,0,29.5417,12.1667,1.33333,-17.0419,1.5e-05,0.0033842,0.109825,1.52458,0.0861294,61031,0.102733,73.41,6.20693
16524,0.956299,0.0197263,0.0444288,0.0131406,0.119918,0.00862258,0.203504,0.33147,3.99565,0.0646405,0.30024,0.0711392,0.878587,6.95973,0.985933,1,0.00704327,0.116348,0.702961,0.140299,0.603861,0.989083,0.603861,0,-0.00435969,0.0312229,0.916849,0.841438,0.0107011,0.0183995,0.00135561,0.0016761,0.561639,0.0131214,-11.4253,-13.9066,10.5902,0.71649,0.8079,-16.2072,-0.0175318,0,-0.000603699,1.48056,2.35341,0,0,-0.00362043,-0.977849,-0.163245,-0.00039285,-0.0165068,0.37561,5.375,14.8333,0,0,30.0417,13.2083,1.45833,-17.0424,2.25e-05,-0.00084928,0.112607,1.53421,0.083693,60760,0.102743,73.07,6.18725
16525,0.952507,0.0199389,0.045062,0.0132433,0.120549,0.00869782,0.203855,0.328497,4.01513,0.0644796,0.300382,0.072005,0.878931,6.95028,0.986014,1,0.00710192,0.115385,0.699579,0.140756,0.592599,0.984281,0.592599,0,-0.00434803,0.0323472,0.91601,0.839759,0.010806,0.0187049,0.00137874,0.00168231,0.560896,0.0131338,-11.3302,-13.974,10.8522,0.709388,0.821496,-16.0903,-0.0176513,0,-0.00085418,1.47448,2.34279,0,0,-0.00361738,-0.978613,-0.164408,-0.000393954,-0.0184843,0.373737,6.04167,14.875,0,0,29.0417,12.125,1.25,-17.0432,1e-05,0.00425845,0.129251,1.50798,0.0830464,61786,0.102735,74.85,6.14009
16526,0.957079,0.0192782,0.045136,0.0127941,0.120593,0.00872209,0.204471,0.332036,3.9928,0.0667696,0.299999,0.0708985,0.87873,6.95911,0.986704,1,0.00650364,0.10422,0.702877,0.141196,0.617391,0.983764,0.617391,0,-0.00437592,0.0335595,0.91576,0.843105,0.0105568,0.0180895,0.00144826,0.00169117,0.561373,0.0128975,-11.3009,-14.3715,10.6555,0.715464,0.800856,-15.8237,-0.0172642,0,-0.000900776,1.48263,2.35408,0,0,-0.00361929,-0.967176,-0.16678,-0.000390808,-0.0158977,0.375711,6,15.5833,0,0,27.4167,13.625,1.875,-17.0398,1.5e-05,0.000336107,0.114749,1.5185,0.0846028,61321,0.102722,74.28,6.15669
16527,0.960059,0.0198275,0.043924,0.0132088,0.120911,0.00859052,0.204149,0.334409,3.98038,0.0643542,0.300043,0.0716808,0.8801,6.95484,0.985401,1,0.00739628,0.123152,0.704886,0.141404,0.631911,0.983188,0.631911,0,-0.00433526,0.0313517,0.917242,0.840913,0.01077,0.0184969,0.0013518,0.00164234,0.560492,0.0132294,-11.4243,-13.7443,10.6439,0.714398,0.808886,-16.2579,-0.0175024,0,-0.000748813,1.48998,2.36971,0,0,-0.00361811,-0.979625,-0.166149,-0.000391126,-0.0164146,0.378291,5.79167,13.7083,0,0,31.25,12.9583,1.25,-17.0455,1.5e-05,0.00153942,0.113216,1.51066,0.0878279,61498,0.1027,72.97,5.80386
16528,0.950149,0.0196372,0.04484,0.0130615,0.120965,0.00857218,0.204334,0.329047,3.98559,0.0649286,0.299992,0.071202,0.875858,6.95223,0.98553,1,0.00699854,0.115983,0.702273,0.141466,0.589607,0.983204,0.589607,0,-0.00434812,0.0333855,0.917228,0.842634,0.0106227,0.0183579,0.00155045,0.00181803,0.5625,0.013028,-11.2372,-14.0149,10.6204,0.715605,0.810321,-16.1296,-0.0171962,0,-0.00100508,1.47315,2.34977,0,0,-0.00364508,-0.984878,-0.166254,-0.000393948,-0.0159769,0.375252,6,14.375,0,0,28.5,13,0.875,-17.0343,2.25e-05,0.00139992,0.104112,1.52846,0.0904121,60723,0.102687,74.47,6.2223
16529,0.959134,0.0198274,0.0439671,0.0131983,0.120816,0.00859957,0.203409,0.334649,3.99541,0.064201,0.29976,0.0716362,0.878012,6.95792,0.985839,1,0.00714563,0.117072,0.705285,0.141221,0.603765,0.988662,0.603765,0,-0.00434181,0.0313589,0.917652,0.842036,0.0107319,0.0185217,0.00147611,0.00175708,0.562506,0.0131469,-11.3027,-13.7449,10.667,0.714204,0.811901,-16.2513,-0.0175589,0,-0.000675758,1.47988,2.3411,0,0,-0.00362166,-0.977219,-0.164294,-0.000388475,-0.0178054,0.372865,5.66667,14.5417,0,0,30.4167,13.875,1.41667,-17.0366,1.5e-05,0.00368942,0.107155,1.53387,0.0891883,60567,0.10267,75.36,6.2601
16530,0.953681,0.0197589,0.0440711,0.0131564,0.120851,0.0085491,0.204352,0.330967,3.97856,0.0644489,0.300345,0.0712346,0.877251,6.96079,0.98572,1,0.00709367,0.117466,0.702975,0.141134,0.597562,0.984546,0.597562,0,-0.00434645,0.0321591,0.917329,0.843054,0.0106503,0.0184327,0.0014075,0.00170042,0.560947,0.013127,-11.379,-13.8115,10.5947,0.715417,0.807771,-16.2633,-0.0171015,0,-0.000680361,1.48054,2.36096,0,0,-0.0036388,-0.981072,-0.167446,-0.000392873,-0.0167444,0.376968,5.33333,13.4583,0,0,29.25,13.5417,1.33333,-17.0307,1e-05,0.00349895,0.111933,1.55851,0.0880592,59702,0.102677,74.08,5.87656
16531,0.961334,0.0199904,0.0440335,0.0133002,0.121035,0.00858085,0.204316,0.334018,3.97726,0.0648752,0.300322,0.0719712,0.875616,6.95281,0.986248,1,0.00724414,0.118393,0.702197,0.141247,0.606147,0.98712,0.606147,0,-0.00431241,0.0329431,0.918387,0.840698,0.0108035,0.0186812,0.00156409,0.00185754,0.564384,0.0132198,-11.222,-13.6278,10.7052,0.712963,0.817422,-16.3199,-0.0172045,0,-0.000823542,1.49211,2.37691,0,0,-0.00362808,-0.979741,-0.166153,-0.000393681,-0.0171701,0.379156,5.5,13.8333,0,0,30.7083,13.5833,1.45833,-17.0252,1e-05,0.00103204,0.115606,1.55448,0.0899682,59779,0.102708,72.01,6.00413
16532,0.952777,0.0198744,0.0441502,0.0132238,0.121227,0.00859657,0.203467,0.332558,4.003,0.0646533,0.300124,0.0714231,0.877495,6.95762,0.985639,1,0.00707003,0.11925,0.70695,0.141756,0.600564,0.982415,0.600564,0,-0.00432746,0.0324066,0.918207,0.841282,0.0107647,0.0185615,0.00148021,0.00177563,0.563689,0.013203,-11.2601,-13.6789,10.6259,0.715442,0.814953,-16.2938,-0.0174058,0,-0.000823287,1.47324,2.33595,0,0,-0.00361757,-0.97631,-0.164756,-0.00038838,-0.0165918,0.372515,5.29167,14.125,0,0,29.25,13.5417,1.45833,-17.0217,1.5e-05,-0.000540998,0.113866,1.55293,0.0892422,59862,0.102718,75.06,6.21458
16533,0.957601,0.0200781,0.0436392,0.0133793,0.120996,0.00854373,0.20426,0.331993,3.97193,0.0636708,0.300559,0.0715987,0.877966,6.95024,0.985454,1,0.00726799,0.119669,0.703641,0.141202,0.60369,0.990169,0.60369,0,-0.00431889,0.0314625,0.917978,0.839914,0.0108179,0.0187049,0.00139224,0.00170589,0.560996,0.0133279,-11.403,-13.5368,10.6092,0.71624,0.814199,-16.4259,-0.0172176,0,-0.000706202,1.48404,2.37127,0,0,-0.00361886,-0.983359,-0.16787,-0.000390828,-0.0166578,0.378926,5.375,12.625,0,0,29.9583,13.125,1.25,-17.0145,1e-05,0.00436658,0.105256,1.56563,0.0882459,59438,0.102751,75.66,6.26298
16534,0.964483,0.0201792,0.0436806,0.0134404,0.120482,0.00855079,0.203321,0.336469,3.97254,0.0633445,0.299602,0.0723423,0.877616,6.95049,0.985171,1,0.00733396,0.118715,0.704834,0.140803,0.628846,0.988585,0.628846,0,-0.00430971,0.0319165,0.918744,0.841093,0.010843,0.0188127,0.00154226,0.00186202,0.5639,0.0133067,-11.2833,-13.3625,10.7215,0.713432,0.815393,-16.4735,-0.0171791,0,-0.000673818,1.4908,2.36722,0,0,-0.00361318,-0.982022,-0.166706,-0.000388437,-0.0161092,0.377544,5.16667,12.6667,0,0,30.8333,14.25,1.125,-17.0195,1.5e-05,-0.000370831,0.108914,1.56774,0.0906975,59275,0.102763,75.42,6.36533
16535,0.954778,0.020067,0.0439362,0.013368,0.121671,0.00857671,0.204878,0.331628,3.9888,0.0635297,0.300398,0.0717649,0.876412,6.95551,0.985579,1,0.00720095,0.117664,0.704114,0.141871,0.603959,0.991594,0.603959,0,-0.0043154,0.0320324,0.918511,0.840655,0.0108398,0.0187155,0.00155839,0.00184418,0.563481,0.0133385,-11.2955,-13.5349,10.615,0.716245,0.815095,-16.4099,-0.0175093,0,-0.000724787,1.48521,2.37261,0,0,-0.00364473,-0.984689,-0.168502,-0.00039438,-0.0170891,0.378818,5.58333,13.4167,0,0,30.5833,13.9167,0.958333,-17.0214,1e-05,0.000458633,0.105291,1.5617,0.0863523,59648,0.102746,73.67,6.0318
16536,0.962343,0.0199938,0.0444593,0.0133002,0.12161,0.00856181,0.204855,0.336388,3.99128,0.0634812,0.30047,0.0720362,0.877588,6.95721,0.985707,1,0.00726735,0.118355,0.706413,0.142165,0.632935,0.987901,0.632935,0,-0.00433689,0.0318959,0.91819,0.841276,0.0107794,0.018657,0.00153218,0.00182818,0.563607,0.013217,-11.329,-13.5742,10.6548,0.715196,0.812235,-16.336,-0.017198,0,-0.000667378,1.49387,2.37443,0,0,-0.00360491,-0.98005,-0.164945,-0.000388222,-0.0151702,0.378616,5.04167,12.9167,0,0,29.875,13.75,1.29167,-17.0186,2.25e-05,-0.000228516,0.112357,1.54424,0.0833423,60398,0.102764,72.89,5.96994
16537,0.960726,0.0200367,0.0451098,0.013322,0.12204,0.00856978,0.205061,0.335261,4.00123,0.0628957,0.300549,0.071912,0.877575,6.94795,0.985844,1,0.00707561,0.120294,0.705254,0.142338,0.614001,0.985258,0.614001,0,-0.00435938,0.0315059,0.917343,0.841559,0.0107386,0.018723,0.00162605,0.00189219,0.564057,0.0131796,-11.2626,-13.8108,10.679,0.716078,0.818852,-16.2627,-0.0172766,0,-0.000737074,1.49397,2.39377,0,0,-0.00361562,-0.979961,-0.16541,-0.000389485,-0.0151476,0.382695,5.41667,14.0833,0,0,29.6667,13.125,1.16667,-17.0136,1e-05,0.0118501,0.114108,1.52843,0.0865037,60871,0.102776,73.66,6.06159
16538,0.949304,0.0201054,0.0445478,0.0133747,0.121748,0.00845641,0.203749,0.330406,4.00475,0.0623755,0.299609,0.0724246,0.874628,6.95606,0.985416,1,0.00728265,0.121536,0.706013,0.141944,0.587463,0.984276,0.587463,0,-0.00434854,0.0317213,0.918413,0.842338,0.0107416,0.0187505,0.00155553,0.00184185,0.563335,0.0132493,-11.2551,-13.5509,10.6338,0.717218,0.812102,-16.4347,-0.017272,0,-0.000674587,1.46758,2.3422,0,0,-0.0036325,-0.98117,-0.1667,-0.000392253,-0.0153837,0.374002,4.45833,12.125,0,0,30.8333,14.2917,1.16667,-17.0184,1.5e-05,0.000336016,0.103457,1.50251,0.0850317,61922,0.102768,73.66,6.27493
16539,0.957664,0.0205873,0.0433331,0.0137279,0.121012,0.00848257,0.204431,0.33224,4.0287,0.0618184,0.30076,0.0726682,0.879207,6.94745,0.985108,1,0.0076077,0.123403,0.703413,0.141131,0.60601,0.989873,0.60601,0,-0.00429345,0.0305127,0.919264,0.83793,0.0110213,0.019146,0.00144331,0.00180536,0.563192,0.0135355,-11.3868,-13.0355,10.7136,0.711861,0.830497,-16.7236,-0.0176744,0,-0.000531208,1.48398,2.35913,0,0,-0.00362764,-0.979074,-0.164392,-0.000391081,-0.0166382,0.375945,4.54167,12.0833,0,0,31.9167,13.7083,1.29167,-17.0099,2.25e-05,0.00094236,0.106404,1.54027,0.0845613,60501,0.102743,71.19,5.41821
16540,0.963138,0.0204909,0.0429244,0.0136802,0.120293,0.00849123,0.203679,0.334939,3.96094,0.062413,0.299898,0.0724164,0.878027,6.94712,0.984616,1,0.00757644,0.129834,0.702912,0.140286,0.633329,0.989833,0.633329,0,-0.00429138,0.03141,0.919208,0.840161,0.010921,0.0190087,0.0013915,0.00178691,0.562872,0.013464,-11.4279,-13.0782,10.6088,0.715249,0.821986,-16.7409,-0.0172945,0,-0.000681995,1.49598,2.38967,0,0,-0.00363853,-0.977856,-0.16545,-0.00039297,-0.0156715,0.381533,5,12.25,0,0,32.2917,13.3333,1.45833,-17.0094,1e-05,0.014992,0.105835,1.53061,0.0872805,60760,0.102762,72.93,5.90095
16541,0.953609,0.020768,0.0427951,0.0138388,0.120849,0.00845705,0.203059,0.331841,3.99479,0.0608983,0.299207,0.0731827,0.876058,6.94539,0.98454,1,0.00781238,0.128208,0.704968,0.140898,0.595012,0.985698,0.595012,0,-0.00428815,0.0304098,0.920145,0.838671,0.011034,0.0193193,0.00140521,0.00178289,0.563349,0.013562,-11.3485,-12.8199,10.7196,0.712182,0.831546,-16.8258,-0.0175675,0,-0.000506656,1.47466,2.34143,0,0,-0.00365522,-0.98669,-0.166305,-0.000395989,-0.0170095,0.373241,4.45833,10.8333,0,0,31.625,14.2083,0.916667,-16.9994,1.5e-05,-0.00110749,0.109101,1.5183,0.0847437,61323,0.102805,72.74,5.85769
16542,0.962924,0.0207101,0.0433802,0.0138018,0.120992,0.00849684,0.203277,0.335856,3.99523,0.0606669,0.299825,0.0730305,0.879131,6.94853,0.984595,1,0.00789702,0.131738,0.706097,0.141097,0.610592,0.992569,0.610592,0,-0.00429671,0.0298008,0.919601,0.83781,0.0110312,0.019259,0.00151224,0.00182178,0.562955,0.0135536,-11.2982,-12.9785,10.7452,0.711834,0.833217,-16.7894,-0.0174086,0,-0.000534809,1.4854,2.35517,0,0,-0.00361167,-0.980603,-0.165217,-0.000388065,-0.016982,0.37524,4.16667,11.5833,0,0,32.8333,13.2083,1.29167,-17.003,2.25e-05,0.000414764,0.103116,1.51604,0.0843139,61426,0.102754,72.6,6.06364
