step,Episode_Metrics/onefoot/best_dwell,Episode_Metrics/onefoot/capture_error,Episode_Metrics/onefoot/clearance,Episode_Metrics/onefoot/com_offset,Episode_Metrics/onefoot/com_speed,Episode_Metrics/onefoot/cross_track,Episode_Metrics/onefoot/diagnostic_valid,Episode_Metrics/onefoot/distance,Episode_Metrics/onefoot/dwell,Episode_Metrics/onefoot/head_speed,Episode_Metrics/onefoot/heading_error,Episode_Metrics/onefoot/injected_speed,Episode_Metrics/onefoot/lateral,Episode_Metrics/onefoot/left_contact,Episode_Metrics/onefoot/left_force,Episode_Metrics/onefoot/left_load,Episode_Metrics/onefoot/phase,Episode_Metrics/onefoot/right_contact,Episode_Metrics/onefoot/right_force,Episode_Metrics/onefoot/single_support,Episode_Metrics/onefoot/speed,Episode_Metrics/onefoot/success,Episode_Metrics/onefoot/success_050,Episode_Metrics/onefoot/success_100,Episode_Metrics/onefoot/success_200,Episode_Metrics/onefoot/support_cop_y_offset,Episode_Metrics/onefoot/support_yaw,Episode_Metrics/onefoot/upright,Episode_Metrics/onefoot/waist_axis_alignment,Episode_Metrics/onefoot/waist_axis_error,Episode_Metrics/onefoot/waist_capture_error,Episode_Metrics/onefoot/waist_foreaft_capture,Episode_Metrics/onefoot/waist_foreaft_error,Episode_Metrics/onefoot/waist_front_load,Episode_Metrics/onefoot/waist_pelvis_offset,Episode_Metrics/onefoot/waist_pitch_deg,Episode_Metrics/onefoot/waist_roll_deg,Episode_Metrics/onefoot/waist_roll_error_deg,Episode_Metrics/onefoot/waist_roll_match,Episode_Metrics/onefoot/waist_roll_speed,Episode_Metrics/onefoot/waist_target_roll_deg,Episode_Reward/action_over_limit,Episode_Reward/curriculum_accelerate,Episode_Reward/curriculum_alignment,Episode_Reward/curriculum_continuous,Episode_Reward/curriculum_hold,Episode_Reward/curriculum_steering,Episode_Reward/curriculum_transfer,Episode_Reward/dynamic_action_rate,Episode_Reward/failure,Episode_Reward/foreaft_balance,Episode_Reward/joint_torques_l2,Episode_Reward/self_collisions,Episode_Reward/waist_support,Episode_Termination/body_ground,Episode_Termination/fell_over,Episode_Termination/nan_state,Episode_Termination/out_of_terrain_bounds,Episode_Termination/replanted_swing,Episode_Termination/stalled_transfer,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
251,0,0.0598362,-0.000807568,0.0591623,0.225994,0.0377925,0,0.539157,0,1.17651,0.176223,0,0.0669635,0.397913,3.6427,0.492815,0.0496347,0.853492,3.51176,0,0.216641,0,0,0,0,0.00146478,0.322576,0.957096,0.0577301,0.0611956,0.061313,0.006586,0.00417615,0.428968,0.0620958,11.3247,-2.83181,3.27691,0.901236,0.518808,-0.863547,-0.0517977,0.526595,-0.00506326,0,0,0.00356805,0.0144597,-0.000416649,-0.333333,-0.0190625,-0.000220953,-0.00419113,0.00106646,18.25,21.625,0,0,0,0,0,-12.8421,0.000113906,0.00136996,0.034563,1.46268,0.119087,62148,0.0967881,124.92,0.820394
252,0,0.0598101,-0.000782482,0.0591044,0.226594,0.0396022,0,0.541013,0,1.18105,0.177594,0,0.0683069,0.393773,3.63648,0.492909,0.0498481,0.851517,3.5079,0,0.217205,0,0,0,0,0.00146161,0.324606,0.956609,0.0574589,0.0610824,0.0612734,0.00717489,0.00476356,0.428713,0.0620327,11.4804,-2.78185,3.24201,0.902498,0.522703,-0.891047,-0.053128,0.523384,-0.00466717,0,0,0.00353958,0.0144921,-0.000418099,-0.333333,-0.0191505,-0.000222106,-0.00461396,0.00102747,18.625,21.2083,0,0,0,0,0,-12.8201,5.0625e-05,0.00244426,0.0354918,1.46667,0.120824,61923,0.0969585,125.53,0.696587
253,0,0.0599679,-0.000833529,0.0593284,0.227473,0.037224,0,0.542939,0,1.17583,0.172372,0,0.0661738,0.395466,3.6381,0.49293,0.0495593,0.852382,3.5048,0,0.218131,0,0,0,0,0.00145214,0.320085,0.957208,0.0570688,0.0612694,0.0613855,0.00756254,0.0051495,0.428259,0.0622946,11.3428,-2.88662,3.24186,0.901538,0.520935,-0.898568,-0.0516144,0.537097,-0.00459249,0,0,0.00378424,0.0146729,-0.000411885,-0.333333,-0.0203135,-0.000220446,-0.00382091,0.00103949,18.375,19,0,0,0,0,0,-12.8059,2.25e-05,0.00289964,0.0347819,1.49286,0.119026,60986,0.0969994,125.89,0.860811
254,0,0.0599712,-0.000787028,0.0593462,0.228834,0.0373788,0,0.544874,0,1.17421,0.172156,0,0.0662215,0.396053,3.63699,0.493526,0.0484817,0.849775,3.5009,0,0.219387,0,0,0,0,0.00143469,0.315886,0.957254,0.0560332,0.061329,0.0614328,0.00640473,0.00405019,0.425172,0.0622213,11.4132,-2.79154,3.17065,0.90444,0.518187,-0.867327,-0.0515212,0.535888,-0.00416944,0,0,0.00355664,0.0140046,-0.000414398,-0.333333,-0.0177286,-0.000221306,-0.0041627,0.000981193,18.9583,19.625,0,0,0,0,0,-12.7977,0.000113906,0.00161991,0.0368741,1.46491,0.120632,62000,0.0970867,124.84,0.961644
255,0,0.059869,-0.000746685,0.0592429,0.227246,0.0371096,0,0.54301,0,1.18417,0.173216,0,0.0661128,0.398678,3.65166,0.494672,0.0505208,0.849427,3.49774,0,0.217904,0,0,0,0,0.00139264,0.319578,0.956593,0.0591729,0.0611997,0.0613085,0.00608345,0.00375064,0.427015,0.0620756,11.3634,-2.81058,3.26232,0.901738,0.522643,-0.895289,-0.0509247,0.536377,-0.00503557,0,0,0.00365375,0.0146814,-0.000414708,-0.333333,-0.0196902,-0.000221665,-0.00492126,0.00113087,17.9167,21.4167,0,0,0,0,0,-12.7792,0.000113906,0.00142467,0.0330234,1.46778,0.124649,61732,0.0972347,125.77,0.767782
256,0,0.0598009,-0.000796399,0.0591989,0.226049,0.0378751,0,0.538987,0,1.16587,0.176449,0,0.0673204,0.396404,3.63628,0.493167,0.0492667,0.853457,3.50876,0,0.216655,0,0,0,0,0.00152038,0.325245,0.957061,0.0579693,0.0612701,0.0613482,0.00701126,0.00469159,0.429992,0.0622668,11.362,-2.83964,3.21722,0.902507,0.515789,-0.8741,-0.0505501,0.527047,-0.00508173,0,0,0.00355285,0.014242,-0.000404958,-0.333333,-0.0193021,-0.000216949,-0.00377921,0.00109766,19.3333,20.5833,0,0,0,0,0,-12.7588,7.59375e-05,0.00212174,0.0356346,1.47454,0.121122,61606,0.097369,125.12,0.826809
257,0,0.059737,-0.000822888,0.059196,0.226809,0.0386003,0,0.541023,0,1.16905,0.17766,0,0.0664007,0.399943,3.65931,0.495504,0.0496519,0.852441,3.49896,0,0.217443,0,0,0,0,0.00137983,0.320154,0.956598,0.0574817,0.061189,0.0611561,0.00620244,0.00390972,0.430916,0.0620648,11.5381,-2.68473,3.17642,0.904262,0.516129,-0.893581,-0.0499513,0.526839,-0.00458794,0,9.82085e-08,0.00368522,0.0144271,-0.000407733,-0.333333,-0.0172847,-0.000216458,-0.00405366,0.00110001,19.7083,21.0833,0,0,0,0.0416667,0,-12.7446,7.59375e-05,0.0023276,0.0332419,1.47598,0.12302,61478,0.0974416,124.72,0.8616
258,0,0.0598162,-0.000820054,0.0592733,0.227667,0.0362962,0,0.542302,0,1.16983,0.170943,0,0.065518,0.395184,3.64497,0.493597,0.0484148,0.85376,3.50722,0,0.21827,0,0,0,0,0.00148612,0.32168,0.957171,0.0558581,0.0613322,0.0612929,0.0075145,0.00515064,0.426785,0.0623678,11.4399,-2.7668,3.16668,0.903515,0.515376,-0.879446,-0.0501959,0.539836,-0.00452911,0,0,0.00395991,0.0148808,-0.000408728,-0.333333,-0.0184716,-0.000216341,-0.00364174,0.00106013,18.375,20.125,0,0,0,0,0,-12.7313,7.59375e-05,0.00189532,0.0335072,1.4696,0.123914,61690,0.097557,124.63,0.863635
259,0,0.0597665,-0.000828187,0.0592277,0.225902,0.0379556,0,0.538409,0,1.17259,0.174587,0,0.0662887,0.396079,3.64131,0.493796,0.0489433,0.851838,3.49969,0,0.216528,0,0,0,0,0.00137435,0.320086,0.956685,0.0572259,0.061177,0.0611857,0.00717233,0.00487039,0.428228,0.0621697,11.573,-2.71675,3.15737,0.903916,0.518717,-0.895102,-0.049671,0.52905,-0.00421578,0,0,0.00372582,0.0144617,-0.000409424,-0.333333,-0.016833,-0.00021977,-0.00387456,0.00108712,19.5417,20.625,0,0,0,0,0,-12.7122,0.000113906,0.00170039,0.0348127,1.47041,0.123004,61693,0.0977094,125.88,0.793168
260,0,0.0601211,-0.000825176,0.0595523,0.22752,0.0374511,0,0.54084,0,1.16366,0.17561,0,0.0656863,0.397555,3.64795,0.494078,0.0476024,0.852668,3.50761,0,0.218219,0,0,0,0,0.00138594,0.315476,0.957479,0.0544788,0.0614771,0.0615591,0.00572397,0.00348646,0.42783,0.0623208,11.4495,-2.54112,3.06578,0.908258,0.513407,-0.880036,-0.0472371,0.531849,-0.00375992,0,0,0.0035707,0.0141832,-0.000398681,-0.333333,-0.0152345,-0.000215715,-0.00399282,0.00106436,19.3333,19.6667,0,0,0,0,0,-12.6949,7.59375e-05,0.00174918,0.0331566,1.46521,0.12276,61905,0.0977863,124.44,0.939127
261,0,0.059761,-0.000837286,0.0592482,0.226619,0.0377228,0,0.53917,0,1.16284,0.176462,0,0.0659227,0.398575,3.64763,0.494037,0.0482544,0.853321,3.49995,0,0.217143,0,0,0,0,0.00143576,0.321666,0.956976,0.0567039,0.0611904,0.0611841,0.00686184,0.00457587,0.428251,0.0621783,11.4734,-2.66335,3.11996,0.905901,0.509214,-0.887238,-0.0474482,0.529846,-0.00438979,0,0,0.00382693,0.0143744,-0.000401624,-0.333333,-0.0179945,-0.000214576,-0.00370544,0.00110312,19.1667,20.2917,0,0,0,0,0,-12.6767,7.59375e-05,0.00161422,0.0358188,1.46836,0.120963,61852,0.0979436,125.04,0.85284
262,0,0.0597439,-0.000797074,0.059219,0.225884,0.0367009,0,0.537872,0,1.16066,0.174803,0,0.0657462,0.398535,3.65324,0.494535,0.0487198,0.852949,3.5027,0,0.21654,0,0,0,0,0.00138957,0.318847,0.956812,0.0568483,0.0612415,0.0611874,0.00607934,0.00384598,0.427844,0.0621351,11.5152,-2.61437,3.10939,0.906528,0.512671,-0.880512,-0.0462213,0.532208,-0.00454084,0,0,0.00369458,0.0144715,-0.000395917,-0.333333,-0.0173333,-0.000214256,-0.00402823,0.00114292,20.1667,21.0417,0,0,0,0,0,-12.6595,0.000170859,0.0022819,0.0331472,1.51012,0.124356,60143,0.0980553,125.11,0.812282
263,0,0.0596805,-0.000827884,0.0591675,0.224665,0.0384809,0,0.535429,0,1.16604,0.179083,0,0.065798,0.399564,3.65237,0.495388,0.0490923,0.852317,3.49525,0,0.215295,0,0,0,0,0.00141567,0.318319,0.956713,0.0575626,0.0611688,0.0611306,0.00654999,0.00431167,0.43041,0.0621559,11.5371,-2.72592,3.13486,0.904895,0.514799,-0.902499,-0.0484017,0.525549,-0.00435602,0,0,0.00375601,0.0144868,-0.000399759,-0.333333,-0.0168303,-0.00021508,-0.00353313,0.00108713,19.9583,19.4167,0,0,0,0,0,-12.6392,0.000113906,0.00197155,0.0328439,1.49426,0.121894,60825,0.0982117,124.86,0.714046
264,0,0.0597593,-0.000779716,0.0592636,0.227193,0.0367298,0,0.540252,0,1.1509,0.173163,0,0.0651795,0.398879,3.66046,0.496003,0.0472629,0.851768,3.50153,0,0.218069,0,0,0,0,0.00140724,0.317091,0.956646,0.057526,0.0612789,0.0612248,0.00620903,0.0039983,0.432322,0.0621868,11.6321,-2.61078,3.05075,0.907905,0.511084,-0.859047,-0.0455689,0.534534,-0.00403316,0,0,0.00363665,0.0146745,-0.000392977,-0.333333,-0.0158543,-0.000212614,-0.00343112,0.00119469,20.5,18.0833,0,0,0,0,0,-12.6247,5.0625e-05,0.00182838,0.0387667,1.49311,0.122776,60836,0.0982581,124.42,0.883431
265,0,0.0597876,-0.000773723,0.0593083,0.22716,0.0368548,0,0.540406,0,1.1573,0.171179,0,0.0647455,0.398428,3.65951,0.494911,0.0482621,0.852529,3.5008,0,0.217744,0,0,0,0,0.0013208,0.31788,0.956789,0.0582483,0.0611808,0.0611606,0.00636121,0.0041273,0.42583,0.062125,11.436,-2.68407,3.10899,0.904923,0.511476,-0.884468,-0.0483892,0.536455,-0.00383196,0,0,0.00375796,0.0150862,-0.000399605,-0.333333,-0.0157973,-0.000214144,-0.00412041,0.00113751,18.9583,18.6667,0,0,0,0,0,-12.614,7.59375e-05,0.00101311,0.0353697,1.50341,0.126537,60311,0.098382,124.98,1.03869
266,0,0.0598381,-0.000827759,0.0592843,0.225165,0.0381529,0,0.53558,0,1.16053,0.178308,0,0.0665307,0.395424,3.64136,0.492924,0.0480033,0.854933,3.51435,0,0.215823,0,0,0,0,0.00143691,0.320658,0.956799,0.055888,0.061287,0.0612826,0.00695553,0.00466987,0.427186,0.0622616,11.4801,-2.65706,3.15491,0.906048,0.51134,-0.869623,-0.0481669,0.52501,-0.00413784,0,0,0.00372695,0.0135199,-0.000406316,-0.333333,-0.017397,-0.000214103,-0.00372095,0.000968567,18.6667,20.7917,0,0,0,0,0,-12.5989,1e-05,0.00357299,0.0344094,1.52089,0.121397,59858,0.0984405,124.72,0.891546
267,0,0.0598677,-0.000791335,0.0593913,0.226352,0.0362584,0,0.537857,0,1.15587,0.17194,0,0.0649002,0.396365,3.6583,0.495159,0.0476138,0.851638,3.49314,0,0.21689,0,0,0,0,0.00141962,0.315534,0.957048,0.0571324,0.061378,0.0613256,0.00636236,0.00407776,0.427901,0.062343,11.4574,-2.70489,3.10219,0.905612,0.508709,-0.87937,-0.0447322,0.536475,-0.00389735,0,4.50158e-08,0.00370145,0.0141816,-0.000394216,-0.333333,-0.0169927,-0.000212655,-0.00371704,0.00100891,20.2083,21,0,0,0,0,0,-12.5902,0.000170859,0.00102214,0.0349736,1.51457,0.124164,59987,0.0985634,124.56,1.02138
268,0,0.0597157,-0.000841353,0.0592466,0.224843,0.0382397,0,0.535061,0,1.1527,0.178447,0,0.0659336,0.399972,3.65045,0.494549,0.0481457,0.855087,3.50291,0,0.215548,0,0,0,0,0.00141019,0.319646,0.956817,0.0573588,0.0612318,0.0611917,0.00676821,0.00452709,0.429537,0.0622265,11.5444,-2.64556,3.06604,0.907406,0.511871,-0.876067,-0.0465212,0.526604,-0.00417012,0,0,0.00364275,0.0140735,-0.000396051,-0.333333,-0.0160474,-0.000211863,-0.00392495,0.00109512,20.25,18.9167,0,0,0,0,0,-12.5615,0.000170859,0.00179097,0.0350658,1.50674,0.121442,60376,0.0987726,123.67,0.722776
269,0,0.0597222,-0.000866972,0.0592945,0.226413,0.0364136,0,0.538057,0,1.14666,0.172716,0,0.0641615,0.397019,3.65315,0.496176,0.0473806,0.851493,3.49192,0,0.217111,0,0,0,0,0.00142956,0.31665,0.956848,0.0564985,0.0613423,0.0612072,0.00673648,0.00450092,0.430056,0.0623322,11.6656,-2.59235,3.00697,0.908416,0.502996,-0.873484,-0.0454376,0.535051,-0.00380782,0,0,0.00376579,0.0145064,-0.000395431,-0.333333,-0.0152233,-0.000211783,-0.00344974,0.00114584,20.375,19.625,0,0,0,0,0,-12.5291,0.000113906,0.00199799,0.0347221,1.49909,0.12341,60587,0.099013,124.48,0.929004
270,0,0.0597987,-0.000826026,0.0593633,0.227065,0.0380604,0,0.539526,0,1.15613,0.177431,0,0.0659582,0.392999,3.65114,0.494205,0.0474084,0.85275,3.50397,0,0.217725,0,0,0,0,0.00139417,0.317925,0.956867,0.0566008,0.061345,0.061244,0.00654202,0.00429277,0.427458,0.0623124,11.5318,-2.57964,3.09045,0.90709,0.512424,-0.873893,-0.0456716,0.528232,-0.00385124,0,0,0.00356757,0.0137889,-0.000395445,-0.333333,-0.0156168,-0.000213601,-0.00401173,0.0010402,18.3333,19.1667,0,0,0,0,0,-12.4999,0.000170859,0.00215598,0.0347542,1.53314,0.123133,59352,0.0992265,124.81,0.819776
271,0,0.0596794,-0.000851995,0.0592235,0.225875,0.0393719,0,0.536056,0,1.1564,0.181052,0,0.0665455,0.394767,3.65469,0.494505,0.0468745,0.854339,3.49827,0,0.216526,0,0,0,0,0.00142898,0.323614,0.956479,0.0581575,0.061202,0.0611545,0.00683327,0.0045945,0.427922,0.062162,11.6439,-2.53043,3.05398,0.908787,0.508225,-0.85383,-0.0458564,0.520063,-0.00388158,0,0,0.00350101,0.0144338,-0.000396355,-0.333333,-0.01555,-0.000211923,-0.00362046,0.00122018,19.4583,20.9167,0,0,0,0,0,-12.4786,2.25e-05,0.00297438,0.0344649,1.51551,0.124824,59929,0.0992888,124.55,0.976056
272,0,0.0598444,-0.000839218,0.0593354,0.22489,0.0377833,0,0.534089,0,1.15171,0.178829,0,0.0653919,0.393345,3.64833,0.494153,0.0473049,0.853471,3.49518,0,0.215619,0,0,0,0,0.00143089,0.321398,0.956738,0.0562787,0.0613456,0.0613031,0.00725287,0.00501346,0.426067,0.0623596,11.5347,-2.62006,3.08781,0.906992,0.512089,-0.861278,-0.0440271,0.524481,-0.00399376,0,0,0.00364217,0.0135388,-0.000390629,-0.333333,-0.0173111,-0.00021057,-0.00409145,0.00104792,19.7917,21.4167,0,0,0,0,0,-12.469,0.000170859,0.00123858,0.0327686,1.51596,0.127187,59826,0.099428,124.77,0.881296
273,0,0.0597831,-0.000883144,0.0592934,0.224904,0.0371864,0,0.53493,0,1.15886,0.175392,0,0.0651754,0.399774,3.65312,0.494612,0.0484282,0.854681,3.50624,0,0.215433,0,0,0,0,0.00144547,0.319125,0.957287,0.0561819,0.0613571,0.0612385,0.00713551,0.0048536,0.426924,0.062415,11.4604,-2.66051,3.08728,0.906132,0.511137,-0.882072,-0.0452995,0.532353,-0.0045803,0,0,0.00359882,0.0141795,-0.00039524,-0.333333,-0.0180847,-0.000211665,-0.00362671,0.00114293,20.0833,19.1667,0,0,0,0,0,-12.4383,7.59375e-05,0.00199612,0.0336092,1.49584,0.123065,60722,0.0996474,125,0.890611
274,0,0.0596378,-0.000868757,0.0592809,0.225576,0.0368131,0,0.535723,0,1.15207,0.173995,0,0.0654462,0.395388,3.64913,0.494212,0.0472472,0.854748,3.50182,0,0.216256,0,0,0,0,0.00139052,0.316701,0.957193,0.056462,0.0612997,0.0610681,0.00659804,0.00438542,0.42751,0.0623074,11.5533,-2.61661,3.04,0.908092,0.507693,-0.86837,-0.0435451,0.531809,-0.00385832,0,0,0.00345646,0.0140131,-0.000395331,-0.333333,-0.0152808,-0.000211313,-0.00346228,0.0011038,21.2083,19.625,0,0,0,0,0,-12.4185,7.59375e-05,0.00218869,0.0329807,1.49636,0.123823,60674,0.0997398,124.06,0.926271
275,0,0.0598014,-0.000808056,0.0592947,0.225811,0.0374874,0,0.535292,0,1.15087,0.1767,0,0.0656799,0.392372,3.64357,0.493039,0.0467456,0.855458,3.50891,0,0.216394,0,0,0,0,0.00138453,0.320278,0.956785,0.0569178,0.0613145,0.0612271,0.0069436,0.00469568,0.426326,0.062286,11.5531,-2.57468,3.09166,0.907058,0.510943,-0.839451,-0.0432853,0.528177,-0.00409401,0,0,0.00335442,0.0133072,-0.000390237,-0.333333,-0.0157681,-0.000209746,-0.00400791,0.00103302,18.875,20.1667,0,0,0,0.0416667,0,-12.4011,0.000113906,0.0017596,0.03218,1.48633,0.12447,61028,0.0998965,124.85,0.774799
276,0,0.0595839,-0.000871767,0.0592241,0.224584,0.0379421,0,0.53318,0,1.14497,0.177945,0,0.0653898,0.396861,3.6561,0.495397,0.0468358,0.852552,3.49555,0,0.21544,0,0,0,0,0.00139756,0.317285,0.956584,0.058417,0.0612061,0.0610258,0.00578386,0.00363888,0.429566,0.0621562,11.6297,-2.52178,3.03166,0.908233,0.503888,-0.861705,-0.0448632,0.525112,-0.00368831,0,0,0.00356632,0.0144162,-0.000393504,-0.333333,-0.0137261,-0.00020893,-0.00386347,0.00119588,20.875,20.5417,0,0,0,0,0,-12.3801,5.0625e-05,0.00160632,0.0368487,1.50452,0.123585,60379,0.100037,124.96,0.741258
277,0,0.0596825,-0.000778256,0.0592275,0.225213,0.0382699,0,0.534428,0,1.14926,0.179522,0,0.0657394,0.395625,3.65546,0.496752,0.0472123,0.852113,3.49635,0,0.21574,0,0,0,0,0.00141526,0.31871,0.95616,0.0584995,0.0612371,0.0611516,0.00652207,0.00435028,0.428071,0.062206,11.5943,-2.65615,3.13512,0.905895,0.511842,-0.847234,-0.0438925,0.523758,-0.0039375,0,0,0.00350869,0.0139361,-0.0003885,-0.333333,-0.0167994,-0.000208712,-0.00344788,0.00110315,19.9583,21.4167,0,0,0,0,0,-12.363,5.0625e-05,0.000590871,0.0354047,1.49129,0.126662,60758,0.100155,124.69,0.96109
278,0,0.0597641,-0.000861079,0.0593916,0.224597,0.0367064,0,0.533915,0,1.14664,0.173718,0,0.0636173,0.396424,3.65686,0.496228,0.0479365,0.852946,3.49501,0,0.215218,0,0,0,0,0.00138555,0.314268,0.956599,0.0572037,0.0613733,0.0611911,0.00598474,0.00385648,0.428148,0.0623446,11.5738,-2.56327,3.02287,0.907776,0.505941,-0.883479,-0.0418279,0.535501,-0.00390575,0,0,0.00388011,0.0145308,-0.000388148,-0.333333,-0.0160022,-0.000207971,-0.00362484,0.00116793,19.75,18.5833,0,0,0,0,0,-12.3429,7.59375e-05,0.00163267,0.0349905,1.49185,0.126449,60745,0.100311,124.67,0.965483
279,0,0.0597233,-0.000848131,0.0593524,0.224866,0.037301,0,0.534222,0,1.15462,0.177848,0,0.0651382,0.395547,3.65179,0.494898,0.0472473,0.854453,3.50017,0,0.215653,0,0,0,0,0.0014241,0.316983,0.956563,0.0563179,0.0613919,0.0611857,0.00672542,0.00454,0.427629,0.0623875,11.6998,-2.52744,3.00825,0.908792,0.508698,-0.871053,-0.0442768,0.529956,-0.00369252,0,0,0.00359221,0.0139652,-0.000396438,-0.333333,-0.0148231,-0.000209958,-0.00375741,0.00114171,21,21.0417,0,0,0,0,0,-12.3239,7.59375e-05,0.00154622,0.0336666,1.47764,0.125541,61318,0.100433,124.9,0.741107
280,0,0.0597006,-0.000799635,0.0592638,0.225675,0.0370719,0,0.536247,0,1.16497,0.175218,0,0.0643784,0.394544,3.65808,0.494779,0.0476136,0.851975,3.49732,0,0.216337,0,0,0,0,0.00140571,0.31629,0.955968,0.0585078,0.0612611,0.0611965,0.00660585,0.00440116,0.425822,0.0622524,11.6875,-2.60776,3.0485,0.907871,0.509767,-0.875079,-0.0433948,0.532228,-0.00379123,0,2.26303e-10,0.00351759,0.0145249,-0.000391725,-0.333333,-0.0164519,-0.000211485,-0.00381225,0.00127953,19.9583,20.0417,0,0,0,0,0,-12.3048,5.0625e-05,0.00177124,0.0338069,1.48949,0.121928,61004,0.100561,124.47,0.924758
281,0,0.0597472,-0.000798713,0.0593071,0.225989,0.0370273,0,0.535867,0,1.14846,0.175025,0,0.0645412,0.393376,3.65365,0.494805,0.0472279,0.853626,3.49689,0,0.216508,0,0,0,0,0.00139995,0.315816,0.956439,0.057058,0.0612757,0.0611873,0.00675737,0.0045656,0.425867,0.0622765,11.5923,-2.58669,3.08678,0.907289,0.511351,-0.866381,-0.0417648,0.531135,-0.00359992,0,2.46762e-10,0.00347764,0.0140521,-0.000389511,-0.333333,-0.0156579,-0.000208205,-0.00369818,0.00110604,20.9167,18.9583,0,0,0,0,0,-12.2891,7.59375e-05,0.00159272,0.0350028,1.51241,0.123575,60088,0.100671,125.05,0.958414
282,0,0.0595563,-0.00084661,0.0592002,0.223998,0.0383208,0,0.531751,0,1.14849,0.179955,0,0.0655918,0.398474,3.66978,0.496321,0.0470951,0.854135,3.4991,0,0.214689,0,0,0,0,0.00135713,0.320498,0.956437,0.0593829,0.0611118,0.0609797,0.00641046,0.00426875,0.428513,0.0620897,11.611,-2.51618,3.06547,0.908035,0.509552,-0.861051,-0.0421274,0.52525,-0.00374156,0,0,0.00382255,0.0146556,-0.000388085,-0.333333,-0.0156979,-0.00020811,-0.00368653,0.00123483,20.1667,20.2917,0,0,0,0,0,-12.2774,0.000170859,0.0019737,0.0343661,1.52138,0.127239,59628,0.100776,124.37,0.89558
283,0,0.0595755,-0.000840736,0.0592051,0.224649,0.0387793,0,0.53256,0,1.15163,0.183149,0,0.0661771,0.395359,3.6589,0.494781,0.0466704,0.853826,3.49704,0,0.215243,0,0,0,0,0.00140391,0.32138,0.956357,0.0579295,0.0612654,0.0610827,0.00652427,0.00438683,0.424941,0.0622494,11.6084,-2.56494,3.11786,0.906008,0.507269,-0.843453,-0.0427675,0.521002,-0.00393292,0,0,0.0034468,0.0136542,-0.00038855,-0.333333,-0.0149824,-0.000206723,-0.00391179,0.00112712,20.1667,21.2083,0,0,0,0,0,-12.2617,7.59375e-05,0.001545,0.0377405,1.50054,0.123525,60529,0.100845,124.49,0.789285
284,0,0.0595243,-0.000781109,0.0591881,0.224411,0.0370811,0,0.532777,0,1.15294,0.178294,0,0.0648286,0.395557,3.66974,0.496643,0.0469867,0.851401,3.48351,0,0.215136,0,0,0,0,0.00135709,0.316268,0.956072,0.0595534,0.0611924,0.0609778,0.00621577,0.00409897,0.427989,0.0621617,11.6829,-2.58288,3.04147,0.908903,0.507149,-0.853223,-0.0429787,0.5283,-0.00360855,0,0,0.00358097,0.0143067,-0.000386154,-0.333333,-0.0146266,-0.000208128,-0.00362121,0.00131689,20.0417,20.875,0,0,0,0,0,-12.2554,1.5e-05,0.00075085,0.0354844,1.47961,0.121148,61410,0.10088,124.49,0.975043
285,0,0.0597382,-0.000828983,0.0593719,0.225348,0.0368622,0,0.533923,0,1.15433,0.178221,0,0.0644095,0.393744,3.65564,0.494246,0.0460896,0.853799,3.50158,0,0.216162,0,0,0,0,0.00141465,0.315883,0.956512,0.0568213,0.0614004,0.0611976,0.0061801,0.00400337,0.425244,0.0623647,11.6286,-2.48593,3.00117,0.909832,0.50561,-0.846545,-0.0415329,0.52959,-0.00357311,0,0,0.0034277,0.0136829,-0.000385801,-0.333333,-0.0141216,-0.000208102,-0.00401186,0.00115769,18.3333,20.4167,0,0,0,0,0,-12.2474,0.000170859,0.000994744,0.0326637,1.52891,0.124864,59442,0.100992,124.2,0.868464
286,0,0.0594458,-0.000891196,0.0592017,0.224554,0.0372073,0,0.531697,0,1.14272,0.177893,0,0.0643946,0.394017,3.67075,0.496763,0.0459042,0.852444,3.48622,0,0.215239,0,0,0,0,0.00139521,0.316694,0.956139,0.0585539,0.0611887,0.0608948,0.00602239,0.00395198,0.429135,0.0621921,11.7616,-2.45215,2.9698,0.910322,0.501679,-0.868267,-0.0408679,0.529348,-0.00333865,0,0,0.00356969,0.0143773,-0.000384187,-0.333333,-0.0139284,-0.000207018,-0.00321614,0.00124086,19.875,19.75,0,0,0,0,0,-12.2314,7.59375e-05,0.00269008,0.03513,1.52774,0.122919,59554,0.101074,123.85,0.92819
287,0,0.0596148,-0.000859514,0.0592459,0.223133,0.0385292,0,0.528485,0,1.14954,0.181148,0,0.0662009,0.397819,3.6556,0.494817,0.0464322,0.854456,3.49812,0,0.213628,0,0,0,0,0.0014281,0.321737,0.956431,0.0582316,0.0612587,0.0611107,0.00670804,0.00452168,0.427724,0.0622517,11.681,-2.54152,3.0578,0.907667,0.504753,-0.838281,-0.0429801,0.519579,-0.00385304,0,0,0.00346175,0.0136371,-0.000389632,-0.333333,-0.0141,-0.00020742,-0.00337882,0.00115564,21.125,21.0417,0,0,0,0,0,-12.2164,0.000113906,0.00132108,0.0352393,1.52144,0.126233,59662,0.101232,124.5,0.891997
